150 150
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
250 0 0
